CODIGO_VENDA;CODIGO_CLIENTE;CODIGO_FORMA_PAGAMENTO;CODIGO_LOJA_VENDEDOR;DATA_VENDA;VALOR_FINAL;TIPO_PAGAMENTO
2137;299;3;6;2017-10-14 16:49:34;1294.6;A VISTA
2138;239;2;14;2021-08-15 15:22:43;148.5;A VISTA
2139;805;4;3;2021-02-01 11:56:22;51.72;A VISTA
2140;708;4;16;2020-01-06 10:39:34;47.92;A VISTA
2141;1327;3;15;2022-10-26 14:49:21;1452.65;A VISTA
2142;1110;2;14;2017-08-25 11:14:21;77.37;A VISTA
2143;970;4;13;2023-11-17 11:40:13;775.29;A VISTA
2144;870;4;3;2020-09-15 14:45:08;1368.89;A VISTA
2145;992;3;12;2020-03-18 11:23:35;249.21;A VISTA
2146;1367;4;2;2017-05-08 17:07:17;1734.01;A VISTA
2147;11;2;13;2017-01-04 12:12:42;662.93;A VISTA
2148;1248;1;7;2020-10-21 12:26:11;977.91;A VISTA
2149;1053;3;15;2017-01-10 16:33:48;138.6;A VISTA
2150;614;1;4;2018-08-21 11:22:55;1523.73;A VISTA
2151;427;2;1;2018-08-21 11:22:55;1370.37;A VISTA
2152;878;3;12;2017-06-29 17:56:37;1349.79;A VISTA
2153;1187;2;2;2021-10-18 10:40:15;59.81;A VISTA
2154;315;1;4;2021-09-25 09:05:46;170.72;PARCELADO
2155;183;1;10;2020-04-08 11:04:09;893.31;A VISTA
2156;881;3;9;2020-03-18 09:32:43;1846.27;A VISTA
2157;355;3;12;2018-02-15 14:41:34;830.04;A VISTA
2158;872;3;0;2023-12-16 23:06:50;1847.05;A VISTA
2159;176;2;14;2019-06-19 10:01:32;640.04;A VISTA
2160;1341;2;12;2021-08-11 14:25:03;305.46;PARCELADO
2161;471;2;3;2023-05-22 17:28:23;1227.2;PARCELADO
2162;304;3;16;2022-04-19 11:10:05;52.11;A VISTA
2163;838;3;14;2023-11-29 09:37:25;2020.4;A VISTA
2164;426;4;10;2018-07-15 11:39:56;47.6;A VISTA
2165;1274;3;9;2019-01-28 11:43:16;530.61;A VISTA
2166;1397;2;4;2021-04-02 10:53:03;1354.84;A VISTA
2167;404;1;0;2023-05-20 18:46:33;1173.0;PARCELADO
2168;1360;3;7;2021-07-13 16:01:17;715.22;A VISTA
2169;1251;1;4;2018-03-19 14:12:25;615.43;PARCELADO
2170;771;4;6;2023-06-13 13:26:32;1043.19;A VISTA
2171;1130;2;13;2017-05-15 15:13:46;2025.98;A VISTA
2172;1134;1;8;2017-01-21 15:10:23;60.16;PARCELADO
2173;462;2;12;2021-06-13 15:45:20;986.61;A VISTA
2174;126;1;11;2023-12-12 09:05:33;24.34;A VISTA
2175;1199;1;10;2020-02-10 15:07:58;1903.88;A VISTA
2176;688;4;15;2020-12-23 14:02:43;520.15;A VISTA
2177;1110;4;6;2020-04-10 16:38:10;769.94;A VISTA
2178;1213;3;11;2017-01-19 13:48:02;698.92;A VISTA
2179;556;2;7;2020-07-04 15:56:07;406.57;PARCELADO
2180;1106;2;7;2017-06-05 16:06:50;7.91;A VISTA
2181;375;4;10;2021-01-19 10:01:27;1906.93;A VISTA
2182;974;1;8;2020-11-01 17:05:13;584.5;A VISTA
2183;534;1;15;2019-01-08 09:16:54;1938.55;A VISTA
2184;1070;2;14;2018-03-05 16:29:12;153.42;A VISTA
2185;1127;1;1;2018-03-05 16:29:12;2509.99;A VISTA
2186;234;3;16;2021-05-15 17:11:19;1757.86;A VISTA
2187;937;2;14;2019-05-01 14:39:52;1188.64;A VISTA
2188;248;3;14;2023-09-28 14:51:54;150.92;A VISTA
2189;1348;4;13;2018-08-16 09:26:46;65.56;A VISTA
2190;468;1;16;2023-11-19 09:10:10;1541.74;A VISTA
2191;551;2;16;2022-11-06 13:46:47;2319.5;A VISTA
2192;70;2;10;2018-10-15 14:05:27;109.52;PARCELADO
2193;110;2;10;2022-06-15 09:34:01;527.08;PARCELADO
2194;702;1;16;2018-09-13 16:44:55;720.52;A VISTA
2195;764;1;3;2017-03-30 09:49:44;268.78;PARCELADO
2196;429;1;0;2017-12-14 05:51:01;85.68;PARCELADO
2197;1112;4;12;2022-05-16 14:34:45;3430.87;PARCELADO
2198;193;2;4;2023-12-10 11:50:01;369.37;A VISTA
2199;479;1;13;2019-10-24 12:01:02;1133.84;A VISTA
2200;1396;3;11;2019-12-27 09:21:44;661.12;A VISTA
2201;1009;1;9;2019-10-04 15:14:24;287.65;A VISTA
2202;570;1;7;2023-03-12 15:53:02;408.38;A VISTA
2203;1256;3;10;2021-05-24 09:35:42;1877.48;A VISTA
2204;178;4;13;2018-10-30 13:33:11;758.24;A VISTA
2205;1058;4;3;2019-03-27 12:54:01;826.18;A VISTA
2206;1023;1;6;2017-07-05 11:13:00;633.03;A VISTA
2207;693;1;8;2017-02-24 16:40:06;4.0;A VISTA
2208;74;2;4;2017-02-15 09:54:54;451.24;A VISTA
2209;761;2;2;2018-01-06 10:05:58;149.92;A VISTA
2210;345;4;11;2017-01-20 16:26:58;2313.1;A VISTA
2211;10;3;12;2017-03-12 14:29:24;747.73;A VISTA
2212;603;2;10;2021-05-21 10:44:46;11.0;PARCELADO
2213;688;2;7;2020-01-11 11:14:26;49.59;A VISTA
2214;1370;2;11;2020-07-03 16:58:44;1273.86;A VISTA
2215;38;2;11;2017-02-28 14:31:50;1073.78;PARCELADO
2216;1218;4;15;2019-09-28 15:58:49;1003.55;A VISTA
2217;401;4;5;2017-03-20 17:05:44;76.01;A VISTA
2218;712;4;2;2017-09-08 13:19:54;1808.41;A VISTA
2219;1055;1;3;2017-11-30 11:05:25;450.42;A VISTA
2220;995;2;1;2017-11-30 11:05:25;928.09;A VISTA
2221;370;1;10;2020-03-02 10:40:20;373.21;A VISTA
2222;176;3;16;2020-07-29 10:29:31;2114.59;A VISTA
2223;231;1;16;2022-03-11 10:02:44;169.74;A VISTA
2224;1173;1;13;2024-01-02 16:35:35;481.12;A VISTA
2225;1023;3;3;2018-06-27 10:57:21;2227.8;A VISTA
2226;1323;1;10;2018-05-21 10:32:50;13.36;A VISTA
2227;159;2;2;2023-07-02 14:17:10;1308.63;A VISTA
2228;1150;2;1;2023-07-02 14:17:10;34.56;PARCELADO
2229;827;2;5;2017-05-03 16:23:09;590.8;A VISTA
2230;1189;2;2;2019-08-26 12:30:45;303.27;A VISTA
2231;1304;2;5;2019-05-29 09:45:16;2005.48;A VISTA
2232;487;1;12;2021-04-27 11:16:25;1997.97;A VISTA
2233;1332;3;16;2023-08-09 10:14:42;259.45;A VISTA
2234;763;2;6;2022-02-12 13:24:04;29.8;A VISTA
2235;772;4;16;2018-12-04 17:27:36;909.89;A VISTA
2236;1374;1;15;2018-08-25 13:56:25;1724.32;A VISTA
2237;1239;4;6;2020-08-26 12:21:20;591.19;A VISTA
2238;660;4;13;2017-11-29 11:01:42;1443.08;A VISTA
2239;215;1;2;2023-04-30 11:14:05;147.47;A VISTA
2240;119;1;12;2022-12-02 13:16:57;1813.65;A VISTA
2241;1232;1;3;2022-10-26 14:48:31;949.51;PARCELADO
2242;1363;1;9;2021-03-14 09:29:01;73.24;A VISTA
2243;370;4;1;2021-03-14 09:29:01;423.9;A VISTA
2244;614;1;3;2018-06-03 09:21:38;924.36;PARCELADO
2245;753;2;0;2018-01-13 18:24:19;1042.35;A VISTA
2246;857;1;13;2017-01-09 10:45:38;2707.33;A VISTA
2247;1285;4;11;2018-02-22 10:55:49;1033.75;PARCELADO
2248;1188;2;3;2021-07-07 12:20:47;679.3;PARCELADO
2249;1295;4;11;2020-08-29 12:27:25;85.22;PARCELADO
2250;208;2;3;2018-04-26 14:29:22;1122.77;PARCELADO
2251;985;3;12;2020-07-06 10:06:18;704.68;PARCELADO
2252;940;1;10;2018-10-20 11:57:29;2167.27;A VISTA
2253;966;3;16;2018-05-14 11:18:35;1015.74;A VISTA
2254;379;2;0;2018-07-12 20:42:40;717.42;PARCELADO
2255;599;1;7;2019-09-26 13:07:11;905.12;A VISTA
2256;490;4;15;2018-08-26 10:19:31;811.47;A VISTA
2257;322;4;2;2017-04-30 13:41:26;125.48;A VISTA
2258;474;4;16;2021-11-20 14:50:24;5.15;A VISTA
2259;1332;4;3;2022-08-17 09:42:52;274.97;PARCELADO
2260;601;4;10;2020-02-27 13:19:04;828.26;A VISTA
2261;979;1;4;2018-09-13 09:50:23;696.96;A VISTA
2262;1379;1;16;2023-08-24 13:57:08;234.79;A VISTA
2263;526;1;12;2019-08-03 15:30:23;203.93;A VISTA
2264;20;1;14;2020-12-09 14:54:10;348.81;PARCELADO
2265;791;1;8;2017-12-13 13:49:15;2144.13;PARCELADO
2266;404;1;11;2019-09-09 16:04:30;72.21;A VISTA
2267;1250;4;4;2023-12-26 11:18:51;662.01;A VISTA
2268;1338;1;9;2018-04-30 13:08:30;3101.69;A VISTA
2269;894;4;7;2020-03-19 10:53:58;1050.19;PARCELADO
2270;152;3;1;2020-03-19 10:53:58;785.41;A VISTA
2271;1331;3;2;2017-09-12 17:34:06;1803.51;A VISTA
2272;1222;1;2;2018-10-09 10:07:01;268.52;A VISTA
2273;1221;4;12;2017-06-16 14:31:52;334.65;A VISTA
2274;1291;1;6;2023-07-19 11:53:10;1470.4;A VISTA
2275;983;1;1;2023-07-19 11:53:10;1761.61;A VISTA
2276;252;4;9;2023-01-05 13:15:32;1010.08;A VISTA
2277;65;2;0;2021-04-02 03:17:37;354.29;A VISTA
2278;722;2;15;2020-08-24 13:46:23;322.98;A VISTA
2279;1087;2;14;2018-07-31 10:32:57;2930.71;A VISTA
2280;1137;2;9;2022-09-23 14:35:12;786.84;A VISTA
2281;785;2;11;2018-08-11 11:43:18;1246.8;A VISTA
2282;1365;2;11;2019-12-29 13:55:54;770.01;A VISTA
2283;878;3;7;2020-11-23 16:57:30;1097.29;A VISTA
2284;882;3;5;2017-05-19 16:17:45;1841.11;A VISTA
2285;697;4;7;2022-11-19 15:19:32;120.12;PARCELADO
2286;961;1;15;2017-05-31 09:16:55;456.76;A VISTA
2287;608;3;6;2023-05-30 16:52:25;566.72;A VISTA
2288;187;2;10;2022-10-21 12:55:41;484.19;A VISTA
2289;429;1;13;2020-10-15 09:33:05;2334.0;A VISTA
2290;742;2;10;2021-09-23 13:58:39;1924.23;A VISTA
2291;1133;3;8;2020-03-19 15:29:35;538.62;A VISTA
2292;725;3;9;2017-12-21 16:43:08;266.2;A VISTA
2293;1142;1;6;2023-05-19 11:30:51;1068.28;A VISTA
2294;667;3;1;2023-05-19 11:30:51;381.72;A VISTA
2295;92;2;15;2019-04-27 10:48:12;84.24;A VISTA
2296;278;3;9;2022-07-26 12:23:25;1795.29;A VISTA
2297;1263;1;8;2020-11-10 14:29:13;787.17;A VISTA
2298;430;4;10;2023-07-09 09:04:35;515.56;A VISTA
2299;666;1;7;2023-05-30 09:38:07;566.37;A VISTA
2300;1348;3;0;2023-02-12 21:30:05;697.94;A VISTA
2301;543;4;11;2021-09-16 09:46:26;1080.43;PARCELADO
2302;575;4;16;2018-10-18 14:01:38;3727.61;A VISTA
2303;1245;2;11;2018-09-05 17:21:41;425.82;A VISTA
2304;1257;3;15;2019-03-22 15:40:10;2654.15;PARCELADO
2305;862;1;7;2020-10-18 12:28:55;297.47;A VISTA
2306;511;3;2;2020-09-05 17:10:54;2550.46;PARCELADO
2307;52;2;11;2022-08-07 15:00:36;1159.63;A VISTA
2308;351;1;6;2022-10-25 09:19:16;396.69;A VISTA
2309;1106;2;4;2020-05-09 14:55:43;1634.11;A VISTA
2310;1073;3;12;2017-04-14 12:14:51;2796.98;PARCELADO
2311;108;4;7;2022-07-26 11:01:46;1376.55;PARCELADO
2312;297;4;12;2018-04-23 12:27:31;331.93;A VISTA
2313;682;1;12;2023-03-08 11:56:14;211.69;A VISTA
2314;606;2;6;2018-01-05 14:02:46;600.84;A VISTA
2315;842;3;3;2018-12-18 12:44:15;2710.12;A VISTA
2316;504;4;15;2021-08-13 16:53:38;1347.85;PARCELADO
2317;45;4;2;2023-05-02 11:10:09;1754.6;A VISTA
2318;941;2;5;2019-02-18 17:26:35;1326.91;PARCELADO
2319;989;1;6;2017-12-02 11:20:05;735.49;PARCELADO
2320;139;2;1;2017-12-02 11:20:05;2564.14;PARCELADO
2321;771;3;1;2017-12-02 11:20:05;264.66;A VISTA
2322;1320;1;9;2022-08-09 15:25:01;1122.35;PARCELADO
2323;146;1;1;2022-08-09 15:25:01;1096.01;A VISTA
2324;615;4;7;2019-11-02 09:55:15;288.09;PARCELADO
2325;856;1;2;2017-12-21 14:58:49;290.44;PARCELADO
2326;1121;4;12;2020-11-14 13:13:16;647.48;A VISTA
2327;1153;3;14;2021-10-14 10:13:45;533.11;A VISTA
2328;706;3;4;2019-10-10 15:57:45;1358.66;A VISTA
2329;936;4;14;2018-07-23 09:31:49;2568.38;PARCELADO
2330;1368;4;4;2021-05-14 11:43:22;868.7;A VISTA
2331;1236;1;2;2017-02-20 09:51:28;522.59;A VISTA
2332;844;2;9;2019-01-16 10:37:12;52.14;A VISTA
2333;976;2;4;2024-01-27 17:34:28;857.98;A VISTA
2334;748;3;6;2017-04-08 15:42:34;9.03;A VISTA
2335;1141;4;6;2022-11-15 13:29:31;2401.99;A VISTA
2336;747;1;14;2019-09-12 10:51:33;239.69;PARCELADO
2337;201;4;12;2021-05-06 16:22:44;1382.44;A VISTA
2338;710;1;14;2023-04-01 16:48:06;750.63;PARCELADO
2339;972;2;14;2021-10-01 09:31:47;813.9;PARCELADO
2340;38;1;3;2019-11-29 09:50:42;51.41;A VISTA
2341;265;1;2;2023-12-19 16:33:24;463.33;A VISTA
2342;635;1;14;2024-01-26 10:50:44;2034.28;A VISTA
2343;201;1;15;2021-04-03 16:44:35;946.21;A VISTA
2344;43;2;16;2017-06-15 11:54:06;2252.39;A VISTA
2345;291;4;14;2017-10-29 13:39:57;443.52;PARCELADO
2346;740;1;2;2020-02-04 14:10:23;30.47;A VISTA
2347;708;3;9;2019-03-23 13:01:43;1609.22;A VISTA
2348;462;3;5;2020-09-20 09:38:35;1786.19;A VISTA
2349;626;2;0;2017-06-23 12:23:31;10.64;PARCELADO
2350;595;3;6;2023-07-21 17:15:01;7.47;PARCELADO
2351;988;2;1;2023-07-21 17:15:01;2045.55;A VISTA
2352;1041;3;10;2022-12-06 13:24:37;1359.52;A VISTA
2353;1283;1;6;2020-06-12 15:32:31;912.39;PARCELADO
2354;79;1;0;2019-02-17 05:33:01;527.91;PARCELADO
2355;27;3;7;2018-09-06 09:27:12;83.56;A VISTA
2356;469;2;16;2023-03-21 14:57:45;192.15;PARCELADO
2357;483;4;10;2019-08-11 17:23:06;1080.6;A VISTA
2358;606;4;12;2017-04-30 10:49:07;941.58;A VISTA
2359;548;2;5;2023-05-22 15:45:18;891.57;A VISTA
2360;358;4;15;2022-07-28 13:34:06;999.65;PARCELADO
2361;1046;4;11;2018-09-29 14:05:22;933.63;PARCELADO
2362;23;2;7;2018-05-12 16:08:28;373.81;PARCELADO
2363;791;3;11;2018-05-20 13:48:03;2512.8;A VISTA
2364;875;4;16;2017-06-04 12:10:43;2320.01;A VISTA
2365;1228;2;0;2020-06-25 04:11:55;1316.6;A VISTA
2366;959;1;2;2021-05-05 09:26:50;33.22;PARCELADO
2367;1022;2;16;2023-03-21 12:47:14;1230.85;A VISTA
2368;217;3;10;2018-11-27 14:12:15;1091.6;A VISTA
2369;750;1;8;2020-01-29 12:55:47;777.68;A VISTA
2370;298;4;12;2019-04-08 17:37:35;3047.91;A VISTA
2371;1322;1;16;2022-04-30 09:24:46;78.47;PARCELADO
2372;379;2;10;2022-11-29 12:28:26;12.33;A VISTA
2373;172;1;16;2020-11-30 17:44:30;206.82;A VISTA
2374;1114;4;1;2020-11-30 17:44:30;1845.07;A VISTA
2375;1258;4;3;2022-05-04 16:36:20;2143.02;A VISTA
2376;555;3;2;2020-09-09 12:07:55;705.72;A VISTA
2377;280;3;3;2019-05-16 16:06:51;598.07;A VISTA
2378;754;1;6;2021-11-11 09:56:48;34.2;PARCELADO
2379;657;4;15;2017-06-25 12:33:14;2725.23;A VISTA
2380;479;4;15;2017-07-09 16:17:39;1423.77;A VISTA
2381;964;3;0;2023-03-04 15:55:52;707.81;PARCELADO
2382;1386;3;4;2023-03-04 09:54:23;856.92;A VISTA
2383;453;3;7;2022-05-30 10:35:16;1073.87;A VISTA
2384;254;2;15;2017-11-05 10:12:35;533.56;A VISTA
2385;1286;2;16;2018-05-24 09:37:37;1302.72;A VISTA
2386;927;3;11;2018-09-11 13:11:02;859.93;A VISTA
2387;1043;3;15;2021-01-01 13:28:21;579.21;PARCELADO
2388;698;4;2;2019-06-17 13:35:02;793.62;PARCELADO
2389;1080;2;3;2020-02-11 11:39:52;656.07;A VISTA
2390;913;4;8;2017-02-24 11:57:38;700.5;A VISTA
2391;406;4;14;2023-11-19 10:58:20;17.45;A VISTA
2392;826;1;1;2023-11-19 10:58:20;503.57;A VISTA
2393;718;1;3;2022-01-02 11:40:49;1968.58;PARCELADO
2394;769;4;2;2019-01-18 13:19:37;349.99;A VISTA
2395;769;1;1;2019-01-18 13:19:37;494.62;A VISTA
2396;340;3;1;2019-01-18 13:19:37;334.68;A VISTA
2397;903;4;16;2023-04-17 15:39:38;1988.4;A VISTA
2398;1256;2;3;2017-07-20 17:28:19;240.12;PARCELADO
2399;13;1;8;2023-11-16 14:49:46;661.83;PARCELADO
2400;1350;2;3;2017-04-30 14:46:20;709.08;A VISTA
2401;375;1;15;2019-10-06 15:34:41;1065.25;A VISTA
2402;706;1;1;2019-10-06 15:34:41;1665.0;A VISTA
2403;451;4;0;2017-01-11 10:02:45;1168.14;A VISTA
2404;772;1;4;2021-10-22 11:48:01;434.16;A VISTA
2405;941;2;4;2022-09-02 14:53:51;1265.68;PARCELADO
2406;1063;3;11;2018-06-21 10:07:17;20.36;PARCELADO
2407;119;4;14;2019-12-08 13:40:43;1519.78;A VISTA
2408;459;2;6;2022-01-29 10:03:17;1121.77;A VISTA
2409;88;4;5;2021-02-08 09:06:05;1018.2;A VISTA
2410;1032;3;12;2017-01-25 12:19:53;2152.32;A VISTA
2411;329;2;15;2017-03-12 17:28:27;608.41;A VISTA
2412;111;1;15;2021-11-30 16:00:23;1243.4;A VISTA
2413;1082;3;1;2021-11-30 16:00:23;827.12;A VISTA
2414;502;1;5;2018-12-09 09:48:57;1316.88;A VISTA
2415;350;2;15;2019-05-11 14:53:35;1753.3;A VISTA
2416;1161;2;15;2022-08-10 15:51:12;1047.49;A VISTA
2417;1168;4;8;2018-02-14 13:58:26;757.35;A VISTA
2418;84;4;12;2018-03-31 15:02:26;151.95;A VISTA
2419;798;4;12;2022-11-13 10:32:16;1208.98;A VISTA
2420;120;4;0;2023-11-22 23:21:47;368.88;A VISTA
2421;1281;3;6;2023-10-17 12:58:03;2071.82;A VISTA
2422;1066;2;15;2022-06-26 14:05:24;72.14;PARCELADO
2423;217;2;9;2022-06-01 12:47:35;2106.38;A VISTA
2424;489;4;8;2018-07-17 11:29:21;28.23;A VISTA
2425;42;4;0;2022-05-31 06:07:48;825.3;A VISTA
2426;275;2;16;2018-07-11 11:10:34;625.12;A VISTA
2427;272;2;3;2020-07-07 11:46:18;855.46;A VISTA
2428;1050;2;14;2023-04-22 13:37:56;30.67;A VISTA
2429;195;1;8;2020-11-22 11:09:26;1134.76;A VISTA
2430;1387;2;9;2021-06-28 11:28:14;1876.75;A VISTA
2431;1337;4;2;2023-05-08 17:35:00;1077.19;A VISTA
2432;1108;3;1;2023-05-08 17:35:00;1951.52;A VISTA
2433;872;2;6;2024-01-07 10:33:18;1103.6;A VISTA
2434;1340;1;7;2020-03-27 16:36:20;1913.8;PARCELADO
2435;781;3;6;2022-04-22 16:17:04;1016.31;PARCELADO
2436;978;1;13;2023-12-21 11:37:01;1184.94;A VISTA
2437;308;1;8;2018-09-14 11:29:51;414.19;PARCELADO
2438;7;3;5;2020-04-24 17:26:55;1003.22;A VISTA
2439;1039;4;14;2022-06-16 15:55:02;844.74;A VISTA
2440;541;4;7;2020-01-18 10:46:29;1469.21;A VISTA
2441;562;4;12;2022-02-09 10:58:24;57.3;A VISTA
2442;502;1;6;2020-09-17 17:07:48;1414.76;PARCELADO
2443;304;2;11;2021-12-22 17:28:19;1960.39;A VISTA
2444;81;4;3;2019-10-08 17:19:18;7.1;A VISTA
2445;413;1;1;2019-10-08 17:19:18;362.67;A VISTA
2446;4;3;6;2022-09-05 17:53:51;735.33;A VISTA
2447;188;3;14;2018-03-12 12:00:14;288.34;PARCELADO
2448;429;2;6;2022-11-09 09:28:41;58.8;A VISTA
2449;806;3;1;2022-11-09 09:28:41;43.1;A VISTA
2450;526;4;15;2019-03-04 11:04:49;1.59;A VISTA
2451;797;3;11;2022-05-03 12:04:16;1528.67;A VISTA
2452;887;4;3;2017-04-25 11:23:53;187.16;A VISTA
2453;963;2;5;2021-11-28 15:09:35;199.07;A VISTA
2454;647;4;9;2019-10-07 15:34:24;22.32;PARCELADO
2455;1188;3;8;2021-06-24 14:56:12;1531.19;A VISTA
2456;466;2;4;2021-11-04 11:14:02;630.56;A VISTA
2457;1326;2;4;2023-10-01 17:47:46;636.84;A VISTA
2458;69;1;9;2021-10-23 15:36:27;913.82;PARCELADO
2459;1147;1;4;2017-05-31 09:02:49;1430.82;A VISTA
2460;486;3;16;2018-05-06 14:19:54;120.92;A VISTA
2461;183;2;10;2019-03-19 13:05:20;1268.3;A VISTA
2462;1071;3;12;2018-02-24 12:15:10;791.39;A VISTA
2463;97;2;13;2018-11-27 15:16:01;600.55;A VISTA
2464;1156;1;12;2022-04-29 13:07:52;22.46;A VISTA
2465;793;1;8;2023-10-29 11:19:56;271.15;PARCELADO
2466;300;3;10;2021-12-27 14:50:48;14.7;A VISTA
2467;931;2;15;2018-04-22 12:36:38;282.99;PARCELADO
2468;706;3;16;2023-01-11 15:55:34;116.16;PARCELADO
2469;170;4;13;2020-01-29 09:20:23;1334.95;A VISTA
2470;516;4;14;2023-11-16 16:18:40;476.93;A VISTA
2471;376;3;14;2021-06-23 09:15:44;679.33;PARCELADO
2472;624;3;10;2023-06-10 16:22:56;1656.15;A VISTA
2473;389;4;4;2018-09-25 12:03:48;56.42;A VISTA
2474;1039;2;4;2023-02-01 15:00:14;2668.46;A VISTA
2475;416;3;15;2020-01-31 12:22:57;188.15;A VISTA
2476;642;1;2;2017-10-02 15:41:35;1371.26;PARCELADO
2477;987;2;3;2017-05-24 13:48:15;2930.12;A VISTA
2478;965;2;7;2019-09-27 17:00:30;1211.37;A VISTA
2479;578;2;9;2021-04-09 15:11:15;1053.76;A VISTA
2480;792;1;5;2017-05-14 15:09:47;1551.42;A VISTA
2481;1117;4;10;2018-06-09 17:36:32;1393.73;A VISTA
2482;276;3;11;2019-05-02 11:14:09;1821.2;A VISTA
2483;850;1;16;2020-01-02 12:19:07;162.04;A VISTA
2484;81;1;9;2018-10-07 12:54:15;690.01;A VISTA
2485;1001;4;7;2017-11-19 10:13:01;173.75;A VISTA
2486;1248;4;16;2017-11-04 11:25:47;20.8;PARCELADO
2487;1268;4;15;2019-09-19 10:23:20;60.77;A VISTA
2488;250;1;2;2018-11-04 15:44:17;2394.09;A VISTA
2489;420;3;1;2018-11-04 15:44:17;637.7;PARCELADO
2490;134;2;10;2017-01-02 17:25:49;819.14;A VISTA
2491;1048;1;4;2019-08-28 14:08:52;96.95;A VISTA
2492;629;3;5;2020-07-24 12:11:40;52.56;A VISTA
2493;448;1;14;2020-12-03 13:25:48;255.74;A VISTA
2494;1268;3;14;2020-02-22 15:02:40;2141.67;A VISTA
2495;1032;2;16;2021-07-23 17:00:40;2153.65;A VISTA
2496;604;1;7;2018-02-08 09:13:03;527.35;A VISTA
2497;1156;3;10;2018-05-13 10:20:15;1943.76;A VISTA
2498;981;3;7;2022-01-22 10:17:17;548.03;A VISTA
2499;1001;2;4;2017-01-22 13:39:48;2406.91;A VISTA
2500;1148;4;4;2018-12-14 09:19:32;914.14;A VISTA
2501;813;4;14;2023-08-05 11:40:17;1188.9;PARCELADO
2502;562;3;3;2023-07-17 17:24:48;712.62;A VISTA
2503;66;1;8;2021-10-07 10:08:34;1169.37;A VISTA
2504;265;4;16;2017-09-11 11:49:38;1428.28;PARCELADO
2505;1027;1;16;2019-03-13 16:57:15;1263.6;A VISTA
2506;499;2;11;2021-04-30 09:48:22;1732.35;A VISTA
2507;1029;2;3;2018-08-26 15:35:09;651.1;A VISTA
2508;722;3;2;2018-08-11 11:18:20;1557.52;A VISTA
2509;1026;2;10;2022-07-15 14:05:21;386.35;A VISTA
2510;1195;2;10;2022-10-24 17:38:14;1165.11;A VISTA
2511;325;2;1;2022-10-24 17:38:14;1232.13;A VISTA
2512;304;4;7;2023-10-19 10:34:41;1238.41;PARCELADO
2513;1343;1;1;2023-10-19 10:34:41;498.58;A VISTA
2514;457;1;12;2020-05-28 17:51:04;1250.01;A VISTA
2515;143;4;0;2019-05-01 03:36:15;493.98;A VISTA
2516;953;2;3;2022-04-22 16:43:54;2924.58;A VISTA
2517;1215;3;2;2019-02-08 15:10:13;1603.28;A VISTA
2518;1227;3;16;2017-12-03 15:19:00;3249.53;A VISTA
2519;8;3;0;2019-03-08 23:40:57;1645.3;PARCELADO
2520;216;2;0;2018-07-18 19:44:50;1360.15;A VISTA
2521;960;3;14;2022-08-30 10:45:30;1428.55;A VISTA
2522;454;2;9;2020-08-09 11:46:55;762.45;A VISTA
2523;184;4;16;2023-12-12 16:15:56;89.2;A VISTA
2524;476;1;5;2019-05-30 16:45:22;2004.44;A VISTA
2525;545;1;7;2023-07-30 12:17:16;2316.03;A VISTA
2526;318;2;8;2022-11-18 15:50:05;2553.13;A VISTA
2527;423;4;2;2017-10-21 09:18:56;1648.82;A VISTA
2528;477;4;6;2022-11-23 10:29:58;741.31;A VISTA
2529;1195;1;15;2018-09-12 12:22:38;570.26;PARCELADO
2530;1043;4;12;2019-05-27 16:57:19;1849.26;A VISTA
2531;1227;2;2;2018-01-22 10:05:46;735.55;A VISTA
2532;318;3;16;2023-06-29 15:20:04;1082.22;A VISTA
2533;97;4;14;2018-03-05 17:38:35;205.75;PARCELADO
2534;1105;3;13;2017-05-23 17:48:44;723.32;A VISTA
2535;436;2;14;2018-12-04 13:47:58;697.56;A VISTA
2536;1373;2;4;2021-03-13 14:26:48;96.28;PARCELADO
2537;206;4;11;2020-10-12 17:49:08;357.15;PARCELADO
2538;838;4;14;2022-03-21 11:58:01;1621.72;A VISTA
2539;1062;2;10;2017-02-17 17:15:26;715.97;A VISTA
2540;1041;2;2;2019-12-16 09:42:57;722.32;A VISTA
2541;675;4;0;2023-02-19 13:51:19;1111.42;A VISTA
2542;442;4;4;2017-11-12 13:27:54;718.58;A VISTA
